Date,Return
2013-04-15 00:00:00,-0.010277810538336965
2013-04-12 00:00:00,-0.00043018395468527907
2013-04-11 00:00:00,0.0002657767192302063
2013-04-10 00:00:00,0.01611265542618003
2013-04-09 00:00:00,0.003613533282431582
2013-04-08 00:00:00,-0.010471864584418499
2013-04-05 00:00:00,-0.015118144765117596
2013-04-04 00:00:00,-0.013805509510917647
2013-04-03 00:00:00,-0.00841286462351158
2013-04-02 00:00:00,0.014790468547568889
2013-04-01 00:00:00,0.00881403313900584
2013-03-28 00:00:00,-0.010552394672110091
2013-03-27 00:00:00,-0.012013512030175167
2013-03-26 00:00:00,0.003433667535602148
2013-03-25 00:00:00,-0.0008268986089329146
2013-03-22 00:00:00,-0.0011709654234014634
2013-03-21 00:00:00,-0.004234656125467026
2013-03-20 00:00:00,0.0041783472828230235
2013-03-19 00:00:00,0.004369982929583063
2013-03-18 00:00:00,-0.007994631276173749
2013-03-15 00:00:00,-0.008812700944580755
2013-03-14 00:00:00,-0.004567980234689759
2013-03-13 00:00:00,-0.002779050291122648
2013-03-12 00:00:00,-0.008636628806040714
2013-03-11 00:00:00,0.003968615256791467
2013-03-08 00:00:00,-0.0012970947131398134
2013-03-07 00:00:00,0.0014674526054662617
2013-03-06 00:00:00,-0.008609607153406458
2013-03-05 00:00:00,0.02081556622300876
2013-03-04 00:00:00,0.018990535884821066
2013-03-01 00:00:00,0.006228168270788112
2013-02-28 00:00:00,0.0017755335630300594
2013-02-27 00:00:00,0.012213164920182009
2013-02-26 00:00:00,-0.0008093684394973776
2013-02-25 00:00:00,-0.011179051970934996
2013-02-22 00:00:00,0.005254405044388339
2013-02-21 00:00:00,0.00387400975364384
2013-02-20 00:00:00,-0.017834837660598492
2013-02-19 00:00:00,0.017606513414103145
2013-02-15 00:00:00,0.006435424356944094
2013-02-14 00:00:00,0.006335808104724004
2013-02-13 00:00:00,0.002766724904927402
2013-02-12 00:00:00,-0.0021982865501446822
2013-02-11 00:00:00,-0.0037562447744626647
2013-02-08 00:00:00,0.014755507587768786
2013-02-07 00:00:00,0.004907986116156493
2013-02-06 00:00:00,0.0057852481019301846
2013-02-05 00:00:00,0.008853574364492045
2013-02-04 00:00:00,-0.02137705090069176
2013-02-01 00:00:00,0.026346838867747878
2013-01-31 00:00:00,0.002467363888089498
2013-01-30 00:00:00,0.00019898837816968671
2013-01-29 00:00:00,0.003929564675249057
2013-01-28 00:00:00,-0.0039009036990459147
2013-01-25 00:00:00,-0.0007160347380702086
2013-01-24 00:00:00,0.01714092663273302
2013-01-23 00:00:00,0.054960424714147284
2013-01-22 00:00:00,-0.0023279095031090427
2013-01-18 00:00:00,-0.009573715738430301
2013-01-17 00:00:00,-0.0054111237161713075
2013-01-16 00:00:00,-0.013435842394832542
2013-01-15 00:00:00,0.002322902876182352
2013-01-14 00:00:00,-0.022621928407396484
2013-01-11 00:00:00,-0.0020094944934037364
2013-01-10 00:00:00,0.004552133859313219
2013-01-09 00:00:00,0.006573027589176521
2013-01-08 00:00:00,-0.0019735366770689067
2013-01-07 00:00:00,-0.0043632820486143135
2013-01-04 00:00:00,0.019760361621871267
2013-01-03 00:00:00,0.0005807464794665615
2013-01-02 00:00:00,0.022434890734480864
2012-12-31 00:00:00,0.010528406626733463
2012-12-28 00:00:00,-0.008891504979011543
2012-12-27 00:00:00,-0.003639608138267076
2012-12-26 00:00:00,-0.000887915843589578
2012-12-24 00:00:00,-0.008565889557318901
2012-12-21 00:00:00,-0.009316722537768402
2012-12-20 00:00:00,0.0031244945731050988
2012-12-19 00:00:00,-0.0013312790381064814
2012-12-18 00:00:00,0.00040229081310319493
2012-12-17 00:00:00,0.026810695241216775
2012-12-14 00:00:00,-0.0010530923831978114
2012-12-13 00:00:00,0.007368516007306544
2012-12-12 00:00:00,0.0009758211072700135
2012-12-11 00:00:00,0.016719630061693108
2012-12-10 00:00:00,0.0017684991177475292
2012-12-07 00:00:00,-0.0100125958965736
2012-12-06 00:00:00,0.004812257436890188
2012-12-05 00:00:00,-0.00464521839983967
2012-12-04 00:00:00,-0.006069734098855608
2012-12-03 00:00:00,-0.004467528174525993
2012-11-30 00:00:00,0.009365572754069896
2012-11-29 00:00:00,0.012023385201121917
2012-11-28 00:00:00,0.019322832872831718
2012-11-27 00:00:00,0.014459641874224265
2012-11-26 00:00:00,-0.010210074404875228
2012-11-23 00:00:00,0.0031537751863503433
2012-11-21 00:00:00,-0.00611962774546275
2012-11-20 00:00:00,0.0026338894371460723
2012-11-19 00:00:00,0.03249483882957228
2012-11-16 00:00:00,-0.0001236161611363125
2012-11-15 00:00:00,-0.008106685520460215
2012-11-14 00:00:00,-0.009862651549784362
2012-11-13 00:00:00,-0.010286894694416784
2012-11-12 00:00:00,0.004328661247075333
2012-11-09 00:00:00,0.01646506132501365
2012-11-08 00:00:00,-0.022229848113929966
2012-11-07 00:00:00,-0.021416493328136523
2012-11-06 00:00:00,-0.0018155976923349111
2012-11-05 00:00:00,-0.007210126957261699
2012-11-02 00:00:00,0.00047997956326507055
2012-11-01 00:00:00,0.01071583170077758
2012-10-31 00:00:00,0.007627886878061768
2012-10-26 00:00:00,-0.0038508718831646786
2012-10-25 00:00:00,0.0006791240369940371
2012-10-24 00:00:00,-0.004482933444501544
2012-10-23 00:00:00,0.002475399553211469
2012-10-22 00:00:00,-0.004576170913936812
2012-10-19 00:00:00,-0.019007245602647854
2012-10-18 00:00:00,-0.08006721868532224
2012-10-17 00:00:00,0.014489037694075097
2012-10-16 00:00:00,0.005020388993668492
2012-10-15 00:00:00,-0.0050620982898872315
2012-10-12 00:00:00,-0.008955615443473538
2012-10-11 00:00:00,0.00929408707567343
2012-10-10 00:00:00,0.0006315857903777263
2012-10-09 00:00:00,-0.01814361231910983
2012-10-08 00:00:00,-0.01277927393110372
2012-10-05 00:00:00,-0.0005207902104483575
2012-10-04 00:00:00,0.007278637123520161
2012-10-03 00:00:00,0.007278850573259676
2012-10-02 00:00:00,-0.006287879871750723
2012-10-01 00:00:00,0.009648763931209819
2012-09-28 00:00:00,-0.002643783974066585
2012-09-27 00:00:00,0.004034690109179412
2012-09-26 00:00:00,0.005739834653399694
2012-09-25 00:00:00,-0.0002935752354089229
